accepted	Lprev	Lstar	alpha	minimum	time
201		-117.470169	-119.221375	0.173564	2.207103e-08	1.495772e+00
201		-117.470169	-119.935109	0.085014	2.192011e-08	1.549199e+00
201		-117.470169	-120.893298	0.032610	2.204616e-08	1.557298e+00
201		-117.470169	-118.961455	0.225083	2.178663e-08	1.524579e+00
202		-117.188878	-117.188878	1.000000	2.115500e-08	1.540374e+00
203		-116.172327	-116.172327	1.000000	2.122091e-08	1.548446e+00
204		-116.850991	-116.850991	0.507294	2.138308e-08	1.540624e+00
204		-116.850991	-121.387828	0.010707	2.124984e-08	1.538516e+00
204		-116.850991	-121.947922	0.006115	2.126433e-08	1.541429e+00
204		-116.850991	-119.244842	0.091277	2.135977e-08	1.542271e+00
204		-116.850991	-119.318793	0.084771	2.162579e-08	1.490879e+00
205		-120.757622	-120.757622	0.020108	2.103505e-08	1.568057e+00
205		-120.757622	-123.295008	0.079073	2.061032e-08	1.501887e+00
206		-121.735546	-121.735546	0.376091	2.075141e-08	1.489922e+00
206		-121.735546	-124.449127	0.066299	2.052496e-08	1.529071e+00
206		-121.735546	-122.590861	0.425149	2.089588e-08	1.505258e+00
206		-121.735546	-126.228068	0.011192	2.070880e-08	1.541659e+00
206		-121.735546	-122.938484	0.300311	2.048101e-08	1.540635e+00
206		-121.735546	-126.709839	0.006913	2.029565e-08	1.542803e+00
206		-121.735546	-123.642593	0.148518	2.029681e-08	1.529885e+00
207		-119.470530	-119.470530	1.000000	2.045735e-08	1.528952e+00
208		-116.958550	-116.958550	1.000000	2.037344e-08	1.502053e+00
208		-116.958550	-119.578449	0.072810	2.019882e-08	1.540376e+00
209		-115.199289	-115.199289	1.000000	2.038098e-08	1.492687e+00
210		-112.625661	-112.625661	1.000000	2.059592e-08	1.499276e+00
210		-112.625661	-115.495824	0.056690	2.062691e-08	1.541424e+00
210		-112.625661	-114.256701	0.195726	2.042237e-08	1.500018e+00
210		-112.625661	-114.709210	0.124488	2.011030e-08	1.567545e+00
211		-114.234968	-114.234968	0.200026	2.071768e-08	1.560678e+00
212		-112.740304	-112.740304	1.000000	2.096324e-08	1.500786e+00
212		-112.740304	-114.221224	0.227428	2.114882e-08	1.541382e+00
212		-112.740304	-114.321419	0.205745	2.118173e-08	1.590075e+00
213		-113.644991	-113.644991	0.404668	2.109034e-08	1.540850e+00
213		-113.644991	-116.338601	0.067636	2.080603e-08	1.571717e+00
213		-113.644991	-115.258087	0.199270	2.119015e-08	1.525351e+00
214		-114.778718	-114.778718	0.321832	2.110846e-08	1.528890e+00
215		-112.971598	-112.971598	1.000000	2.113624e-08	1.540408e+00
216		-112.255035	-112.255035	1.000000	2.109318e-08	1.520642e+00
217		-112.623231	-112.623231	0.691981	2.095377e-08	1.501981e+00
217		-112.623231	-114.805746	0.112758	2.119055e-08	1.539885e+00
217		-112.623231	-114.666765	0.129570	2.073879e-08	1.496465e+00
218		-114.280581	-114.280581	0.190644	2.074462e-08	1.493078e+00
219		-113.818833	-113.818833	1.000000	2.064969e-08	1.545591e+00
220		-113.887337	-113.887337	0.933790	2.079485e-08	1.540610e+00
220		-113.887337	-115.817802	0.145081	2.092602e-08	1.541190e+00
220		-113.887337	-116.698929	0.060109	2.083920e-08	1.557054e+00
221		-113.194465	-113.194465	1.000000	2.053855e-08	1.525897e+00
221		-113.194465	-115.339720	0.117038	2.034674e-08	1.544424e+00
222		-113.152776	-113.152776	1.000000	2.030472e-08	1.541551e+00
223		-115.007375	-115.007375	0.156516	2.015321e-08	1.540342e+00
223		-115.007375	-118.599079	0.027551	2.014689e-08	1.621227e+00
224		-115.097771	-115.097771	0.913569	2.013759e-08	1.502513e+00
224		-115.097771	-118.915438	0.021979	1.974093e-08	1.541083e+00
225		-116.419507	-116.419507	0.266672	2.033393e-08	1.529538e+00
225		-116.419507	-117.063209	0.525344	2.054041e-08	1.538384e+00
226		-114.157185	-114.157185	1.000000	2.017030e-08	1.549259e+00
227		-111.272732	-111.272732	1.000000	2.016611e-08	1.489816e+00
227		-111.272732	-112.823978	0.211984	1.999923e-08	1.540392e+00
227		-111.272732	-113.688180	0.089327	1.999468e-08	1.530211e+00
227		-111.272732	-112.195883	0.397265	2.000873e-08	1.548637e+00
228		-111.250261	-111.250261	1.000000	2.001136e-08	1.542395e+00
228		-111.250261	-114.277133	0.048467	2.015999e-08	1.520934e+00
229		-111.683848	-111.683848	0.648180	2.000799e-08	1.509438e+00
229		-111.683848	-113.176330	0.224814	2.012678e-08	1.544170e+00
230		-110.434890	-110.434890	1.000000	2.018654e-08	1.540331e+00
231		-108.930619	-108.930619	1.000000	1.999020e-08	1.524302e+00
232		-106.559049	-106.559049	1.000000	1.997519e-08	1.503567e+00
233		-108.018347	-108.018347	0.232399	2.009959e-08	1.529249e+00
233		-108.018347	-112.162651	0.015854	2.049030e-08	1.504018e+00
233		-108.018347	-112.943567	0.007261	2.040283e-08	1.490916e+00
233		-108.018347	-112.404536	0.012448	1.978575e-08	1.595842e+00
233		-108.018347	-111.062548	0.047634	2.005207e-08	1.542622e+00
234		-105.606885	-105.606885	1.000000	2.006100e-08	1.529595e+00
235		-104.305377	-104.305377	1.000000	2.009894e-08	1.519944e+00
236		-103.457299	-103.457299	1.000000	1.968702e-08	1.544245e+00
236		-103.457299	-105.094289	0.194565	1.946242e-08	1.521699e+00
236		-103.457299	-107.551128	0.016675	1.985420e-08	1.560725e+00
236		-103.457299	-107.066061	0.027085	1.950656e-08	1.531473e+00
237		-105.049244	-105.049244	0.203529	1.985120e-08	1.496262e+00
237		-105.049244	-106.942410	0.150594	1.926165e-08	1.544974e+00
237		-105.049244	-107.869241	0.059606	1.971876e-08	1.540085e+00
238		-105.863873	-105.863873	0.442804	1.960103e-08	1.498963e+00
239		-108.920635	-108.920635	0.047040	2.015721e-08	1.495456e+00
239		-108.920635	-114.211624	0.005037	2.017784e-08	1.545039e+00
239		-108.920635	-112.187921	0.038110	2.054850e-08	1.489880e+00
240		-109.841139	-109.841139	0.398318	2.016182e-08	1.540920e+00
241		-109.818651	-109.818651	1.000000	2.006567e-08	1.540465e+00
242		-110.298214	-110.298214	0.619054	1.972373e-08	1.589015e+00
242		-110.298214	-112.728284	0.088031	1.934608e-08	1.532882e+00
242		-110.298214	-114.936819	0.009671	1.922497e-08	1.582068e+00
242		-110.298214	-111.233034	0.392657	1.994209e-08	1.512169e+00
243		-110.138102	-110.138102	1.000000	1.998153e-08	1.494016e+00
244		-109.729230	-109.729230	1.000000	1.966841e-08	1.541379e+00
245		-109.882219	-109.882219	0.858139	1.948519e-08	1.536604e+00
246		-108.322707	-108.322707	1.000000	1.939201e-08	1.544812e+00
247		-106.101283	-106.101283	1.000000	1.942866e-08	1.541126e+00
247		-106.101283	-108.060488	0.140970	1.919857e-08	1.541438e+00
247		-106.101283	-110.705301	0.010012	1.875436e-08	1.489594e+00
247		-106.101283	-107.363453	0.283039	1.928338e-08	1.490486e+00
247		-106.101283	-107.621396	0.218687	1.924574e-08	1.489923e+00
248		-107.126931	-107.126931	0.358564	1.948378e-08	1.500495e+00
249		-106.207311	-106.207311	1.000000	1.957831e-08	1.529033e+00
250		-106.581973	-106.581973	0.687522	1.971875e-08	1.491984e+00
251		-107.236070	-107.236070	0.519911	1.980843e-08	1.545162e+00
251		-107.236070	-110.000134	0.063035	1.976745e-08	1.528432e+00
252		-108.118961	-108.118961	0.413585	1.981671e-08	1.517211e+00
253		-104.111941	-104.111941	1.000000	2.039814e-08	1.525147e+00
253		-104.111941	-106.735317	0.072558	2.055659e-08	1.540166e+00
254		-105.819801	-105.819801	0.181253	2.059524e-08	1.529742e+00
254		-105.819801	-106.959643	0.319870	2.040218e-08	1.597418e+00
255		-105.929157	-105.929157	0.896411	2.069094e-08	1.540560e+00
255		-105.929157	-108.629230	0.067201	2.064506e-08	1.540997e+00
255		-105.929157	-106.236161	0.735648	2.127242e-08	1.509265e+00
255		-105.929157	-108.360855	0.087888	2.083473e-08	1.531439e+00
255		-105.929157	-108.714946	0.061680	2.083426e-08	1.509300e+00
256		-105.031750	-105.031750	1.000000	2.062563e-08	1.533190e+00
256		-105.031750	-106.184203	0.315861	2.102422e-08	1.537235e+00
257		-106.887420	-106.887420	0.156348	2.070206e-08	1.545069e+00
258		-105.320059	-105.320059	1.000000	2.074374e-08	1.532805e+00
258		-105.320059	-106.930487	0.199802	2.030210e-08	1.520209e+00
258		-105.320059	-107.092889	0.169852	2.120878e-08	1.523163e+00
259		-106.766844	-106.766844	0.235326	2.042635e-08	1.541575e+00
260		-104.665936	-104.665936	1.000000	1.989226e-08	1.541995e+00
261		-103.091247	-103.091247	1.000000	2.011420e-08	1.540151e+00
262		-101.952143	-101.952143	1.000000	2.038047e-08	1.559308e+00
262		-101.952143	-104.247681	0.100707	2.070874e-08	1.526846e+00
262		-101.952143	-104.910986	0.051879	2.082812e-08	1.497985e+00
262		-101.952143	-103.059410	0.330461	2.049538e-08	1.541376e+00
262		-101.952143	-105.499798	0.028792	2.056598e-08	1.568711e+00
263		-102.951150	-102.951150	0.368245	2.061476e-08	1.502862e+00
263		-102.951150	-103.806806	0.425004	2.045612e-08	1.541066e+00
263		-102.951150	-104.349552	0.246991	2.036182e-08	1.560523e+00
263		-102.951150	-105.215353	0.103913	2.109790e-08	1.531145e+00
263		-102.951150	-105.803953	0.057682	2.079745e-08	1.542149e+00
264		-102.898101	-102.898101	1.000000	2.041555e-08	1.537772e+00
265		-103.305971	-103.305971	0.665066	2.024311e-08	1.545258e+00
265		-103.305971	-105.384218	0.125149	1.995867e-08	1.539786e+00
265		-103.305971	-108.112549	0.008176	2.060458e-08	1.549461e+00
266		-104.546815	-104.546815	0.289140	2.006062e-08	1.540798e+00
266		-104.546815	-104.836775	0.748294	1.983110e-08	1.488742e+00
266		-104.546815	-105.497069	0.386643	1.994866e-08	1.546129e+00
266		-104.546815	-107.502005	0.052069	1.975936e-08	1.531319e+00
266		-104.546815	-110.234110	0.003389	1.990335e-08	1.527769e+00
267		-105.617001	-105.617001	0.342945	2.008503e-08	1.523058e+00
268		-104.472514	-104.472514	1.000000	2.038877e-08	1.568413e+00
268		-104.472514	-104.861408	0.677806	2.011325e-08	1.540780e+00
269		-104.694205	-104.694205	0.801163	2.044591e-08	1.550173e+00
270		-102.817734	-102.817734	1.000000	2.015733e-08	1.553096e+00
270		-102.817734	-103.605771	0.454737	1.984458e-08	1.700967e+00
271		-103.201902	-103.201902	0.681017	1.991768e-08	1.600005e+00
272		-102.427759	-102.427759	1.000000	1.979061e-08	1.551619e+00
272		-102.427759	-105.112459	0.068242	1.968424e-08	1.541810e+00
272		-102.427759	-104.171477	0.174869	2.013074e-08	1.569509e+00
272		-102.427759	-106.905341	0.011361	1.984407e-08	1.588132e+00
272		-102.427759	-104.897161	0.084635	1.966948e-08	1.519225e+00
272		-102.427759	-106.770096	0.013006	1.963668e-08	1.510809e+00
272		-102.427759	-106.189407	0.023245	1.959361e-08	1.535772e+00
272		-102.427759	-103.963219	0.215357	1.982118e-08	1.492599e+00
272		-102.427759	-103.811942	0.250529	1.968278e-08	1.493607e+00
272		-102.427759	-105.904804	0.030899	1.982960e-08	1.513016e+00
272		-102.427759	-103.932990	0.221966	1.979117e-08	1.541602e+00
272		-102.427759	-107.879901	0.004287	1.949315e-08	1.531911e+00
272		-102.427759	-106.845941	0.012056	1.968972e-08	1.542268e+00
272		-102.427759	-107.711447	0.005074	1.993604e-08	1.541323e+00
272		-102.427759	-105.998937	0.028123	2.003276e-08	1.541884e+00
273		-102.372752	-102.372752	1.000000	1.982726e-08	1.537095e+00
273		-102.372752	-102.919135	0.579041	1.981732e-08	1.492095e+00
274		-100.627308	-100.627308	1.000000	1.993999e-08	1.598034e+00
275		-99.091774	-99.091774	1.000000	2.015780e-08	1.540420e+00
276		-100.134412	-100.134412	0.352523	1.991312e-08	1.540147e+00
276		-100.134412	-101.725707	0.203662	2.002788e-08	1.528693e+00
277		-100.413481	-100.413481	0.756488	1.986896e-08	1.566818e+00
278		-100.521793	-100.521793	0.897347	2.024080e-08	1.522408e+00
279		-101.763831	-101.763831	0.288795	2.056117e-08	1.539737e+00
280		-101.726062	-101.726062	1.000000	2.057810e-08	1.542724e+00
281		-100.256595	-100.256595	1.000000	2.091735e-08	1.556566e+00
281		-100.256595	-102.674556	0.089103	2.109349e-08	1.512541e+00
281		-100.256595	-102.213826	0.141249	2.096677e-08	1.549517e+00
281		-100.256595	-104.851727	0.010101	2.090065e-08	1.500545e+00
281		-100.256595	-102.930518	0.068981	2.084031e-08	1.573869e+00
281		-100.256595	-101.483965	0.293062	2.073723e-08	1.512890e+00
282		-100.272169	-100.272169	0.984546	2.101631e-08	1.542300e+00
283		-100.035672	-100.035672	1.000000	2.135298e-08	1.540468e+00
283		-100.035672	-100.387738	0.703234	2.123362e-08	1.541958e+00
283		-100.035672	-102.441408	0.090199	2.105743e-08	1.521728e+00
283		-100.035672	-104.460312	0.011979	2.172439e-08	1.509247e+00
283		-100.035672	-101.322632	0.276109	2.138338e-08	1.598590e+00
283		-100.035672	-102.896135	0.057242	2.155143e-08	1.551287e+00
284		-100.639957	-100.639957	0.546465	2.132085e-08	1.552461e+00
285		-102.344393	-102.344393	0.181875	2.169044e-08	1.528305e+00
286		-103.120182	-103.120182	0.460340	2.163170e-08	1.541078e+00
287		-104.880544	-104.880544	0.171983	2.167995e-08	1.541363e+00
288		-102.343018	-102.343018	1.000000	2.134263e-08	1.541167e+00
288		-102.343018	-106.309458	0.018941	2.171533e-08	1.541598e+00
288		-102.343018	-106.593744	0.014254	2.130554e-08	1.540868e+00
289		-103.155194	-103.155194	0.443891	2.140835e-08	1.561131e+00
290		-103.253238	-103.253238	0.906609	2.145509e-08	1.548278e+00
291		-102.844963	-102.844963	1.000000	2.116000e-08	1.501929e+00
291		-102.844963	-103.923427	0.340117	2.148245e-08	1.543982e+00
291		-102.844963	-103.218875	0.688038	2.122832e-08	1.529278e+00
291		-102.844963	-104.475353	0.195853	2.073187e-08	1.499241e+00
291		-102.844963	-104.310382	0.230981	2.107727e-08	1.529425e+00
291		-102.844963	-108.905882	0.002332	2.091262e-08	1.528234e+00
291		-102.844963	-103.738787	0.409088	2.094525e-08	1.540639e+00
291		-102.844963	-106.841034	0.018388	2.128019e-08	1.524268e+00
291		-102.844963	-107.002618	0.015644	2.125794e-08	1.521008e+00
291		-102.844963	-106.746839	0.020204	2.140654e-08	1.568073e+00
291		-102.844963	-105.893467	0.047430	2.122972e-08	1.533133e+00
291		-102.844963	-109.731831	0.001021	2.155748e-08	1.512641e+00
292		-103.395136	-103.395136	0.576850	2.105891e-08	1.540888e+00
292		-103.395136	-104.851811	0.233010	2.107825e-08	1.541107e+00
292		-103.395136	-104.182567	0.455012	2.096074e-08	1.493398e+00
293		-103.226754	-103.226754	1.000000	2.080445e-08	1.561351e+00
294		-103.351644	-103.351644	0.882594	2.102744e-08	1.521113e+00
294		-103.351644	-105.648411	0.100584	2.126774e-08	1.542463e+00
295		-103.597586	-103.597586	0.781968	2.096925e-08	1.532803e+00
296		-103.743807	-103.743807	0.863967	2.099867e-08	1.500252e+00
296		-103.743807	-110.289239	0.001437	2.088794e-08	1.498552e+00
297		-104.180640	-104.180640	0.646080	2.075736e-08	1.493126e+00
298		-100.213902	-100.213902	1.000000	2.046320e-08	1.542119e+00
298		-100.213902	-102.867299	0.070412	2.002515e-08	1.539774e+00
298		-100.213902	-104.710888	0.011143	2.053187e-08	1.536421e+00
298		-100.213902	-101.738475	0.217714	2.029388e-08	1.511093e+00
298		-100.213902	-103.768956	0.028580	2.026096e-08	1.500217e+00
299		-97.808241	-97.808241	1.000000	2.039189e-08	1.540225e+00
299		-97.808241	-99.543076	0.176429	2.006451e-08	1.583479e+00
300		-97.776295	-97.776295	1.000000	2.066162e-08	1.529489e+00
301		-93.980328	-93.980328	1.000000	1.998200e-08	1.550708e+00
302		-95.231670	-95.231670	0.286121	2.019787e-08	1.495946e+00
302		-95.231670	-98.414999	0.041447	2.074089e-08	1.493204e+00
302		-95.231670	-99.177251	0.019340	2.019177e-08	1.497002e+00
302		-95.231670	-97.911756	0.068557	2.016385e-08	1.489943e+00
302		-95.231670	-98.770638	0.029043	1.979821e-08	1.545004e+00
303		-94.995145	-94.995145	1.000000	1.978584e-08	1.557262e+00
303		-94.995145	-95.743530	0.473130	1.955375e-08	1.564759e+00
304		-96.056132	-96.056132	0.346114	1.955693e-08	1.517545e+00
304		-96.056132	-96.635042	0.560509	1.933902e-08	1.524393e+00
304		-96.056132	-97.444466	0.249491	1.916506e-08	1.491292e+00
304		-96.056132	-97.927085	0.153977	1.962606e-08	1.534410e+00
305		-95.353380	-95.353380	1.000000	1.957079e-08	1.548587e+00
306		-95.134302	-95.134302	1.000000	1.931497e-08	1.508073e+00
306		-95.134302	-96.903873	0.170406	1.932413e-08	1.548862e+00
307		-95.844888	-95.844888	0.491356	1.938463e-08	1.521782e+00
308		-95.735317	-95.735317	1.000000	1.956102e-08	1.620157e+00
309		-95.602556	-95.602556	1.000000	1.947535e-08	1.492019e+00
309		-95.602556	-96.337515	0.479525	1.915489e-08	1.640591e+00
309		-95.602556	-96.661920	0.346676	1.932672e-08	1.541569e+00
309		-95.602556	-98.601656	0.049832	1.932238e-08	1.492819e+00
309		-95.602556	-98.909962	0.036611	1.959312e-08	1.529489e+00
309		-95.602556	-99.163718	0.028406	1.914555e-08	1.545851e+00
309		-95.602556	-97.883783	0.102159	1.940490e-08	1.530445e+00
310		-94.679565	-94.679565	1.000000	1.983087e-08	1.520963e+00
311		-94.749139	-94.749139	0.932791	1.958384e-08	1.537455e+00
312		-94.557877	-94.557877	1.000000	1.948526e-08	1.495777e+00
313		-94.519329	-94.519329	1.000000	1.945652e-08	1.542054e+00
313		-94.519329	-96.104141	0.204986	1.937155e-08	1.537280e+00
314		-94.587654	-94.587654	0.933957	1.971014e-08	1.546307e+00
315		-94.537176	-94.537176	1.000000	1.997704e-08	1.540651e+00
315		-94.537176	-95.312045	0.460764	1.984689e-08	1.541115e+00
316		-96.857450	-96.857450	0.098247	1.967931e-08	1.541026e+00
317		-96.668852	-96.668852	1.000000	1.924862e-08	1.540435e+00
317		-96.668852	-98.483022	0.162973	1.890431e-08	1.539024e+00
317		-96.668852	-98.435358	0.170929	1.909722e-08	1.500021e+00
318		-97.535653	-97.535653	0.420294	1.967213e-08	1.499211e+00
318		-97.535653	-99.919374	0.092207	1.970344e-08	1.641807e+00
319		-97.524185	-97.524185	1.000000	1.977418e-08	1.529351e+00
320		-98.519001	-98.519001	0.369792	1.955707e-08	1.519738e+00
320		-98.519001	-101.633428	0.044404	1.964039e-08	1.532580e+00
320		-98.519001	-100.214181	0.183566	1.960974e-08	1.489709e+00
320		-98.519001	-102.394668	0.020740	1.977478e-08	1.537618e+00
321		-98.916674	-98.916674	0.671882	1.986699e-08	1.545213e+00
321		-98.916674	-101.023377	0.121638	1.957024e-08	1.537088e+00
322		-98.875836	-98.875836	1.000000	1.936999e-08	1.524063e+00
323		-97.019092	-97.019092	1.000000	1.938088e-08	1.500263e+00
324		-96.490602	-96.490602	1.000000	1.897323e-08	1.559619e+00
325		-96.325894	-96.325894	1.000000	1.869236e-08	1.521495e+00
325		-96.325894	-99.411595	0.045698	1.832694e-08	1.537072e+00
325		-96.325894	-100.949980	0.009813	1.871085e-08	1.572772e+00
326		-96.070079	-96.070079	1.000000	1.894620e-08	1.513481e+00
327		-97.898824	-97.898824	0.160615	1.843179e-08	1.546019e+00
327		-97.898824	-99.518052	0.198052	1.812565e-08	1.539815e+00
327		-97.898824	-100.034536	0.118160	1.823765e-08	1.519767e+00
327		-97.898824	-100.489666	0.074957	1.824278e-08	1.523195e+00
328		-96.984137	-96.984137	1.000000	1.866895e-08	1.540162e+00
328		-96.984137	-98.470164	0.226270	1.849648e-08	1.621911e+00
328		-96.984137	-97.660734	0.508344	1.879571e-08	1.540834e+00
329		-96.030466	-96.030466	1.000000	1.895199e-08	1.529483e+00
330		-96.000579	-96.000579	1.000000	1.865127e-08	1.513443e+00
331		-96.141779	-96.141779	0.868316	1.894113e-08	1.532533e+00
332		-95.090550	-95.090550	1.000000	1.911308e-08	1.500951e+00
333		-94.911816	-94.911816	1.000000	1.906111e-08	1.491684e+00
333		-94.911816	-96.009430	0.333666	1.885997e-08	1.494025e+00
333		-94.911816	-96.157259	0.287813	1.879020e-08	1.520580e+00
333		-94.911816	-96.039447	0.323799	1.915369e-08	1.521234e+00
333		-94.911816	-97.963818	0.047264	1.866847e-08	1.489338e+00
333		-94.911816	-98.114514	0.040652	1.912906e-08	1.530747e+00
333		-94.911816	-96.944468	0.130988	1.922657e-08	1.501477e+00
333		-94.911816	-97.840619	0.053461	1.863772e-08	1.541582e+00
334		-93.480572	-93.480572	1.000000	1.896379e-08	1.490682e+00
334		-93.480572	-95.528085	0.129055	1.900158e-08	1.541037e+00
334		-93.480572	-95.044289	0.209356	1.883853e-08	1.551898e+00
334		-93.480572	-95.030093	0.212349	1.864285e-08	1.535751e+00
334		-93.480572	-96.183808	0.066988	1.891523e-08	1.493666e+00
334		-93.480572	-95.307584	0.160893	1.938482e-08	1.647239e+00
334		-93.480572	-95.932919	0.086091	1.873828e-08	1.569161e+00
334		-93.480572	-96.040833	0.077285	1.897069e-08	1.521467e+00
334		-93.480572	-95.113695	0.195319	1.914433e-08	1.545182e+00
335		-93.318270	-93.318270	1.000000	1.911850e-08	1.521687e+00
336		-93.293883	-93.293883	1.000000	1.921983e-08	1.568044e+00
336		-93.293883	-97.875255	0.010241	1.934918e-08	1.520905e+00
336		-93.293883	-100.559384	0.000699	1.916678e-08	1.528376e+00
337		-94.118908	-94.118908	0.438224	1.952160e-08	1.493274e+00
