accepted	Lprev	Lstar	alpha	time
417		-65.585642	-65.585642	0.936074	3.170729e+00
418		-65.997489	-65.997489	0.662425	5.889452e+00
419		-65.796467	-65.796467	1.000000	5.735972e+00
420		-65.515537	-65.515537	1.000000	5.441959e+00
421		-65.272938	-65.272938	1.000000	4.855396e+00
422		-64.935906	-64.935906	1.000000	7.290571e+00
423		-65.331200	-65.331200	0.673482	5.897593e+00
424		-65.325665	-65.325665	1.000000	6.630476e+00
425		-65.472379	-65.472379	0.863541	4.839997e+00
426		-65.507790	-65.507790	0.965209	5.187091e+00
427		-65.464128	-65.464128	1.000000	6.737527e+00
428		-65.646230	-65.646230	0.833516	4.158613e+00
429		-65.781562	-65.781562	0.873426	4.237541e+00
430		-65.788608	-65.788608	0.992979	6.678202e+00
431		-65.885908	-65.885908	0.907284	3.086305e+00
432		-65.905037	-65.905037	0.981052	5.101007e+00
433		-65.819446	-65.819446	1.000000	6.885688e+00
434		-65.491207	-65.491207	1.000000	6.837866e+00
435		-65.441286	-65.441286	1.000000	5.130810e+00
436		-65.714169	-65.714169	0.761182	4.865285e+00
437		-66.257949	-66.257949	0.580550	3.070417e+00
438		-66.141871	-66.141871	1.000000	5.560099e+00
439		-66.275077	-66.275077	0.875285	5.366607e+00
440		-66.042790	-66.042790	1.000000	4.489351e+00
441		-65.987926	-65.987926	1.000000	4.830226e+00
442		-65.929704	-65.929704	1.000000	6.767259e+00
443		-65.967048	-65.967048	0.963345	5.260340e+00
444		-66.158311	-66.158311	0.825915	4.838371e+00
444		-66.158311	-66.362820	0.815047	7.022945e+00
445		-65.968659	-65.968659	1.000000	5.127611e+00
446		-66.141601	-66.141601	0.841186	5.168339e+00
446		-66.141601	-68.485548	0.095948	5.468212e+00
446		-66.141601	-68.190384	0.128892	6.129126e+00
446		-66.141601	-68.280055	0.117837	1.020029e+01
446		-66.141601	-68.722822	0.075682	6.465622e+00
447		-68.523145	-68.523145	0.092408	3.932905e+00
448		-66.280126	-66.280126	1.000000	3.894311e+00
449		-65.648433	-65.648433	1.000000	3.739546e+00
450		-65.658773	-65.658773	0.989714	5.387260e+00
451		-65.842416	-65.842416	0.832232	4.900188e+00
452		-65.743014	-65.743014	1.000000	3.735793e+00
453		-65.934069	-65.934069	0.826087	4.031537e+00
454		-65.822877	-65.822877	1.000000	4.127917e+00
455		-66.218645	-66.218645	0.673163	3.952904e+00
456		-66.366832	-66.366832	0.862270	2.898635e+00
457		-66.316276	-66.316276	1.000000	5.592150e+00
458		-66.511482	-66.511482	0.822665	7.964997e+00
459		-66.383109	-66.383109	1.000000	3.028107e+00
460		-66.392836	-66.392836	0.990320	4.736129e+00
461		-66.155360	-66.155360	1.000000	3.861125e+00
462		-65.966689	-65.966689	1.000000	6.408754e+00
463		-65.995119	-65.995119	0.971970	6.281325e+00
464		-65.924446	-65.924446	1.000000	6.638173e+00
465		-65.675702	-65.675702	1.000000	5.290880e+00
466		-65.602184	-65.602184	1.000000	4.196950e+00
467		-65.831972	-65.831972	0.794703	4.829728e+00
468		-66.038664	-66.038664	0.813270	2.839165e+00
469		-65.875721	-65.875721	1.000000	3.738788e+00
470		-65.500188	-65.500188	1.000000	3.853726e+00
471		-65.395754	-65.395754	1.000000	3.988313e+00
472		-65.548528	-65.548528	0.858323	4.168869e+00
473		-65.517318	-65.517318	1.000000	4.600002e+00
474		-65.768942	-65.768942	0.777537	4.265503e+00
475		-65.600006	-65.600006	1.000000	3.998432e+00
476		-65.704815	-65.704815	0.900497	3.529924e+00
477		-65.434504	-65.434504	1.000000	6.129527e+00
478		-65.481547	-65.481547	0.954046	6.666796e+00
479		-65.600938	-65.600938	0.887461	5.699509e+00
480		-65.481035	-65.481035	1.000000	4.626339e+00
481		-65.048656	-65.048656	1.000000	3.137895e+00
482		-64.946999	-64.946999	1.000000	3.269260e+00
483		-64.701000	-64.701000	1.000000	7.958654e+00
484		-64.913952	-64.913952	0.808194	5.369115e+00
485		-64.937142	-64.937142	0.977077	4.362266e+00
486		-65.493506	-65.493506	0.573290	3.758374e+00
487		-65.306335	-65.306335	1.000000	4.656291e+00
488		-65.541336	-65.541336	0.790570	7.431494e+00
489		-65.565073	-65.565073	0.976543	5.337524e+00
490		-65.612946	-65.612946	0.953255	8.191209e+00
491		-65.699050	-65.699050	0.917499	5.197069e+00
