accepted	Lprev	Lstar	alpha	time
756		-26.223609	-28.780551	0.077541	1.069535e+00
756		-26.223609	-26.458466	0.790684	1.064004e+00
757		-28.810365	-28.810365	0.075264	1.089335e+00
758		-27.823154	-27.823154	1.000000	1.067074e+00
759		-28.736115	-28.736115	0.401334	1.060517e+00
760		-28.005655	-28.005655	1.000000	1.058368e+00
761		-27.633578	-27.633578	1.000000	1.638639e+00
762		-28.459174	-28.459174	0.437974	1.059111e+00
763		-28.048071	-28.048071	1.000000	1.236180e+00
763		-28.048071	-29.633140	0.204934	1.070413e+00
763		-28.048071	-28.637612	0.554582	1.099332e+00
764		-30.108571	-30.108571	0.127390	1.059279e+00
764		-30.108571	-30.703235	0.551748	1.062313e+00
764		-30.108571	-31.919665	0.163475	1.053060e+00
764		-30.108571	-32.000510	0.150779	1.079410e+00
764		-30.108571	-31.248556	0.319824	1.755741e+00
765		-30.007452	-30.007452	1.000000	1.698343e+00
766		-29.562280	-29.562280	1.000000	1.099700e+00
767		-31.929583	-31.929583	0.093733	1.298068e+00
768		-33.082371	-33.082371	0.315755	1.068975e+00
769		-34.587400	-34.587400	0.222011	1.198398e+00
769		-34.587400	-35.693395	0.330881	1.080906e+00
770		-34.343743	-34.343743	1.000000	1.071621e+00
771		-34.152690	-34.152690	1.000000	1.165783e+00
771		-34.152690	-34.854321	0.495776	1.564183e+00
772		-34.014396	-34.014396	1.000000	1.063628e+00
773		-33.466375	-33.466375	1.000000	1.099519e+00
774		-34.006071	-34.006071	0.582925	1.067222e+00
774		-34.006071	-38.085309	0.016920	1.069320e+00
775		-34.910881	-34.910881	0.404619	1.089621e+00
776		-34.834259	-34.834259	1.000000	1.066656e+00
777		-33.902861	-33.902861	1.000000	1.163615e+00
778		-33.749748	-33.749748	1.000000	1.101052e+00
778		-33.749748	-35.863493	0.120785	1.309016e+00
779		-34.287221	-34.287221	0.584222	1.106984e+00
779		-34.287221	-34.771560	0.616105	1.079178e+00
780		-34.267088	-34.267088	1.000000	1.262321e+00
781		-34.467778	-34.467778	0.818166	1.065968e+00
781		-34.467778	-36.301313	0.159848	1.066522e+00
781		-34.467778	-35.811172	0.260959	1.132012e+00
782		-34.719249	-34.719249	0.777657	1.098401e+00
783		-33.579137	-33.579137	1.000000	1.228561e+00
784		-33.933970	-33.933970	0.701291	1.067280e+00
785		-31.562825	-31.562825	1.000000	1.329381e+00
786		-31.439379	-31.439379	1.000000	1.137215e+00
787		-32.422649	-32.422649	0.374086	1.258353e+00
788		-31.848341	-31.848341	1.000000	1.078299e+00
788		-31.848341	-33.563290	0.179973	1.087988e+00
789		-31.806316	-31.806316	1.000000	1.100491e+00
790		-32.381258	-32.381258	0.562738	1.069866e+00
791		-31.981041	-31.981041	1.000000	1.088318e+00
792		-30.424361	-30.424361	1.000000	1.198900e+00
792		-30.424361	-33.096821	0.069082	1.068127e+00
793		-31.250672	-31.250672	0.437661	1.090130e+00
793		-31.250672	-32.249584	0.368280	1.138082e+00
794		-31.064164	-31.064164	1.000000	1.252854e+00
795		-31.153803	-31.153803	0.914261	1.067001e+00
795		-31.153803	-32.156916	0.366736	1.067729e+00
795		-31.153803	-32.852095	0.182996	1.071836e+00
795		-31.153803	-33.283579	0.118864	1.818358e+00
796		-29.521778	-29.521778	1.000000	1.062629e+00
797		-29.148561	-29.148561	1.000000	3.197050e+00
797		-29.148561	-29.886976	0.477871	1.938150e+00
798		-30.116041	-30.116041	0.380039	1.072901e+00
799		-29.705037	-29.705037	1.000000	1.088758e+00
800		-30.208605	-30.208605	0.604371	1.088641e+00
800		-30.208605	-31.047809	0.432054	1.165103e+00
801		-30.012219	-30.012219	1.000000	1.068927e+00
802		-30.959306	-30.959306	0.387869	1.138562e+00
802		-30.959306	-33.401541	0.086966	1.490220e+00
803		-31.517250	-31.517250	0.572385	1.066895e+00
804		-31.140136	-31.140136	1.000000	1.269124e+00
805		-30.441821	-30.441821	1.000000	1.089497e+00
806		-28.112756	-28.112756	1.000000	1.104044e+00
807		-29.325297	-29.325297	0.297441	1.088516e+00
808		-29.541692	-29.541692	0.805417	1.298024e+00
808		-29.541692	-30.745151	0.300154	1.098487e+00
809		-28.971379	-28.971379	1.000000	1.136431e+00
810		-28.543563	-28.543563	1.000000	1.070035e+00
811		-27.325828	-27.325828	1.000000	1.428169e+00
812		-27.774256	-27.774256	0.638632	1.069124e+00
812		-27.774256	-28.368212	0.552139	1.057423e+00
812		-27.774256	-29.730522	0.141385	1.299062e+00
812		-27.774256	-28.818292	0.352031	1.078731e+00
812		-27.774256	-30.367488	0.074778	1.550382e+00
813		-30.138546	-30.138546	0.094016	1.237434e+00
814		-28.582147	-28.582147	1.000000	1.630224e+00
814		-28.582147	-28.838578	0.773808	1.326305e+00
815		-29.212627	-29.212627	0.532336	1.078679e+00
816		-28.653757	-28.653757	1.000000	1.218531e+00
817		-28.128518	-28.128518	1.000000	1.299238e+00
817		-28.128518	-28.835197	0.493279	1.052588e+00
818		-27.971296	-27.971296	1.000000	1.098267e+00
819		-28.363734	-28.363734	0.675408	1.198350e+00
820		-27.194816	-27.194816	1.000000	1.565217e+00
821		-26.891584	-26.891584	1.000000	1.061552e+00
822		-26.937573	-26.937573	0.955053	1.197149e+00
823		-24.942216	-24.942216	1.000000	1.210017e+00
823		-24.942216	-25.474100	0.587497	1.087765e+00
824		-24.867181	-24.867181	1.000000	1.429811e+00
825		-25.124286	-25.124286	0.773287	1.529050e+00
826		-24.498921	-24.498921	1.000000	1.167954e+00
827		-24.748199	-24.748199	0.779363	1.065414e+00
827		-24.748199	-25.550024	0.448510	1.060858e+00
827		-24.748199	-25.322073	0.563339	1.236144e+00
827		-24.748199	-25.486026	0.478152	1.061281e+00
828		-24.817310	-24.817310	0.933223	1.137327e+00
829		-25.463589	-25.463589	0.523992	1.070819e+00
830		-25.058631	-25.058631	1.000000	1.227318e+00
830		-25.058631	-25.585265	0.590590	1.068183e+00
830		-25.058631	-26.432260	0.253186	2.057653e+00
830		-25.058631	-26.183964	0.324544	1.501388e+00
831		-26.476669	-26.476669	0.242189	1.131925e+00
831		-26.476669	-26.970485	0.610294	1.063755e+00
832		-27.034161	-27.034161	0.572644	1.099761e+00
833		-25.670485	-25.670485	1.000000	1.196180e+00
834		-25.135998	-25.135998	1.000000	1.066443e+00
834		-25.135998	-26.200004	0.345071	1.531789e+00
835		-24.886633	-24.886633	1.000000	1.299700e+00
836		-24.430047	-24.430047	1.000000	1.065804e+00
836		-24.430047	-25.774907	0.260576	1.169460e+00
836		-24.430047	-26.634536	0.110307	1.217551e+00
837		-24.416731	-24.416731	1.000000	1.098144e+00
838		-23.984935	-23.984935	1.000000	1.796485e+00
838		-23.984935	-25.981742	0.135768	1.062195e+00
839		-24.375941	-24.375941	0.676376	1.068500e+00
839		-24.375941	-25.189115	0.443448	1.525846e+00
840		-25.388087	-25.388087	0.363438	1.069071e+00
840		-25.388087	-26.448815	0.346204	1.093862e+00
841		-26.523915	-26.523915	0.321156	1.100675e+00
841		-26.523915	-27.747114	0.294287	1.264099e+00
842		-27.789182	-27.789182	0.282164	1.470882e+00
842		-27.789182	-29.198615	0.244282	1.060648e+00
842		-27.789182	-29.119043	0.264514	1.667274e+00
842		-27.789182	-29.192870	0.245689	1.071719e+00
843		-26.263851	-26.263851	1.000000	1.067998e+00
843		-26.263851	-26.739921	0.621220	1.086743e+00
844		-26.154731	-26.154731	1.000000	1.267088e+00
845		-25.452332	-25.452332	1.000000	1.432163e+00
845		-25.452332	-26.263773	0.444218	1.464522e+00
846		-25.275913	-25.275913	1.000000	1.060661e+00
846		-25.275913	-26.800185	0.217779	1.469385e+00
846		-25.275913	-27.330646	0.128127	2.037753e+00
846		-25.275913	-25.856937	0.559325	1.128971e+00
847		-25.582249	-25.582249	0.736139	1.100138e+00
847		-25.582249	-29.531811	0.019263	1.091703e+00
847		-25.582249	-27.491673	0.148166	1.058535e+00
847		-25.582249	-29.070776	0.030546	1.098759e+00
848		-25.837159	-25.837159	0.774986	1.097950e+00
849		-26.393810	-26.393810	0.573125	1.099957e+00
850		-26.530883	-26.530883	0.871907	1.336794e+00
850		-26.530883	-27.059297	0.589539	1.050820e+00
851		-26.161271	-26.161271	1.000000	1.069251e+00
852		-26.343417	-26.343417	0.833480	1.188019e+00
853		-27.093166	-27.093166	0.472485	1.069302e+00
854		-27.286181	-27.286181	0.824470	1.061251e+00
855		-27.853001	-27.853001	0.567327	1.435012e+00
856		-27.645645	-27.645645	1.000000	1.086486e+00
857		-28.336841	-28.336841	0.500976	2.762738e+00
857		-28.336841	-29.816950	0.227613	1.696299e+00
857		-28.336841	-31.906343	0.028170	1.068268e+00
858		-29.232242	-29.232242	0.408444	1.068111e+00
858		-29.232242	-31.592854	0.094362	1.299719e+00
859		-28.893805	-28.893805	1.000000	1.297828e+00
859		-28.893805	-31.946687	0.047223	1.098472e+00
860		-28.387706	-28.387706	1.000000	1.099323e+00
861		-29.675603	-29.675603	0.275850	1.080301e+00
861		-29.675603	-48.279256	0.000000	1.115799e+00
861		-29.675603	-34.325756	0.009560	1.099364e+00
861		-29.675603	-52.856150	0.000000	1.098129e+00
862		-27.832852	-27.832852	1.000000	1.071198e+00
863		-28.913804	-28.913804	0.339272	1.058678e+00
864		-29.105014	-29.105014	0.825960	1.329206e+00
865		-28.482581	-28.482581	1.000000	1.098587e+00
866		-28.646968	-28.646968	0.848413	1.167233e+00
866		-28.646968	-29.080362	0.648305	1.196996e+00
866		-28.646968	-42.174719	0.000001	1.066927e+00
867		-28.358532	-28.358532	1.000000	1.460880e+00
868		-28.067771	-28.067771	1.000000	1.296095e+00
869		-29.177990	-29.177990	0.329487	1.078632e+00
870		-29.658518	-29.658518	0.618457	1.087269e+00
871		-28.886566	-28.886566	1.000000	1.266318e+00
871		-28.886566	-29.912296	0.358535	1.129160e+00
872		-27.803595	-27.803595	1.000000	1.440180e+00
873		-28.370716	-28.370716	0.567156	1.388667e+00
873		-28.370716	-29.640783	0.280813	1.140531e+00
874		-29.298976	-29.298976	0.395241	1.150491e+00
874		-29.298976	-30.695577	0.247436	1.067910e+00
874		-29.298976	-30.849478	0.212141	1.069128e+00
875		-29.686243	-29.686243	0.678909	2.029364e+00
876		-29.400845	-29.400845	1.000000	2.229706e+00
877		-28.339802	-28.339802	1.000000	1.399882e+00
878		-27.600285	-27.600285	1.000000	1.067440e+00
879		-27.819905	-27.819905	0.802823	1.068201e+00
880		-27.594868	-27.594868	1.000000	1.589806e+00
881		-27.107510	-27.107510	1.000000	1.495698e+00
881		-27.107510	-27.965425	0.424045	1.063222e+00
882		-26.463183	-26.463183	1.000000	1.066925e+00
882		-26.463183	-28.381740	0.146819	1.068228e+00
882		-26.463183	-26.773921	0.732906	1.159806e+00
883		-26.025358	-26.025358	1.000000	1.599349e+00
884		-26.879113	-26.879113	0.425813	1.071267e+00
884		-26.879113	-28.084736	0.299505	1.389329e+00
884		-26.879113	-31.357303	0.011354	1.302216e+00
884		-26.879113	-31.572454	0.009156	1.060579e+00
884		-26.879113	-31.855726	0.006897	1.153085e+00
884		-26.879113	-30.909891	0.017761	1.066344e+00
884		-26.879113	-31.381626	0.011081	1.070389e+00
884		-26.879113	-31.354689	0.011384	1.197099e+00
884		-26.879113	-31.616644	0.008760	1.261371e+00
884		-26.879113	-31.776518	0.007466	1.268797e+00
884		-26.879113	-30.786000	0.020103	1.128585e+00
884		-26.879113	-31.217519	0.013057	1.170149e+00
884		-26.879113	-30.472001	0.027519	1.107792e+00
884		-26.879113	-31.213078	0.013115	1.119951e+00
884		-26.879113	-32.906122	0.002413	2.968666e+00
884		-26.879113	-30.343254	0.031300	1.747153e+00
884		-26.879113	-31.829234	0.007083	1.080833e+00
884		-26.879113	-31.370988	0.011200	1.067080e+00
884		-26.879113	-31.419141	0.010673	1.200602e+00
884		-26.879113	-31.819346	0.007153	1.148779e+00
884		-26.879113	-31.399618	0.010884	1.079777e+00
884		-26.879113	-32.597786	0.003284	1.069823e+00
884		-26.879113	-31.824408	0.007117	1.090861e+00
884		-26.879113	-31.378069	0.011121	1.078144e+00
884		-26.879113	-31.425220	0.010608	1.119645e+00
884		-26.879113	-30.816147	0.019506	1.066535e+00
884		-26.879113	-31.124676	0.014328	1.132958e+00
884		-26.879113	-30.895073	0.018026	1.290608e+00
884		-26.879113	-31.429163	0.010567	1.698580e+00
884		-26.879113	-31.393635	0.010949	1.378030e+00
884		-26.879113	-32.213598	0.004822	1.172631e+00
884		-26.879113	-30.919022	0.017599	1.414420e+00
884		-26.879113	-31.734508	0.007786	1.130787e+00
884		-26.879113	-31.880341	0.006730	1.066332e+00
884		-26.879113	-32.282765	0.004500	1.061456e+00
884		-26.879113	-30.424754	0.028850	1.099772e+00
884		-26.879113	-31.023671	0.015850	1.346601e+00
884		-26.879113	-31.190382	0.013417	1.520654e+00
884		-26.879113	-31.688339	0.008154	1.068636e+00
884		-26.879113	-30.468270	0.027622	1.063262e+00
884		-26.879113	-32.412180	0.003954	1.157986e+00
884		-26.879113	-31.629798	0.008646	1.227214e+00
884		-26.879113	-30.853786	0.018785	1.169948e+00
884		-26.879113	-31.021005	0.015893	1.078530e+00
884		-26.879113	-31.329599	0.011673	1.086770e+00
884		-26.879113	-31.885585	0.006694	1.101098e+00
884		-26.879113	-31.691594	0.008128	1.060266e+00
884		-26.879113	-31.211349	0.013138	1.068249e+00
884		-26.879113	-32.144990	0.005165	1.067744e+00
884		-26.879113	-31.144068	0.014052	1.063428e+00
884		-26.879113	-31.410911	0.010761	1.187058e+00
884		-26.879113	-31.056703	0.015335	1.138911e+00
884		-26.879113	-32.306702	0.004394	1.070314e+00
884		-26.879113	-30.926879	0.017461	1.088453e+00
884		-26.879113	-31.751416	0.007656	1.069310e+00
884		-26.879113	-31.168858	0.013708	1.067886e+00
884		-26.879113	-31.090712	0.014823	1.092784e+00
884		-26.879113	-30.818606	0.019458	1.129663e+00
884		-26.879113	-31.549272	0.009371	1.441250e+00
884		-26.879113	-30.952616	0.017018	1.187754e+00
884		-26.879113	-30.958094	0.016925	1.099110e+00
884		-26.879113	-31.117966	0.014424	1.165886e+00
884		-26.879113	-30.368105	0.030532	1.080243e+00
884		-26.879113	-31.834250	0.007047	1.188820e+00
884		-26.879113	-30.765355	0.020522	1.080869e+00
884		-26.879113	-30.448397	0.028176	1.158041e+00
884		-26.879113	-30.768954	0.020449	1.058846e+00
884		-26.879113	-31.222500	0.012992	1.070366e+00
884		-26.879113	-31.774838	0.007478	1.087959e+00
884		-26.879113	-31.898769	0.006607	1.535869e+00
884		-26.879113	-29.695558	0.059818	1.262469e+00
884		-26.879113	-31.591264	0.008985	1.098728e+00
884		-26.879113	-31.702813	0.008037	1.099113e+00
884		-26.879113	-31.750073	0.007666	1.078437e+00
884		-26.879113	-32.000911	0.005965	1.067500e+00
884		-26.879113	-30.794443	0.019934	1.078941e+00
884		-26.879113	-30.757489	0.020684	1.072582e+00
884		-26.879113	-31.323155	0.011748	1.089114e+00
884		-26.879113	-32.065278	0.005593	1.067722e+00
884		-26.879113	-32.465764	0.003748	1.108650e+00
884		-26.879113	-32.082510	0.005498	1.257484e+00
884		-26.879113	-31.163321	0.013785	1.061942e+00
884		-26.879113	-31.555107	0.009316	1.135524e+00
884		-26.879113	-31.944634	0.006311	1.461149e+00
884		-26.879113	-30.164161	0.037439	1.199211e+00
884		-26.879113	-31.622353	0.008710	1.168308e+00
884		-26.879113	-31.124770	0.014326	1.168823e+00
884		-26.879113	-31.498222	0.009862	1.063388e+00
884		-26.879113	-31.452917	0.010319	1.125480e+00
884		-26.879113	-31.318394	0.011804	1.098760e+00
884		-26.879113	-31.602588	0.008884	1.130233e+00
884		-26.879113	-32.638689	0.003152	1.100351e+00
884		-26.879113	-30.313857	0.032234	1.230596e+00
884		-26.879113	-32.692096	0.002989	1.197271e+00
884		-26.879113	-32.828967	0.002606	1.199110e+00
884		-26.879113	-30.863236	0.018609	1.396555e+00
884		-26.879113	-31.473801	0.010105	1.237309e+00
885		-31.156491	-31.156491	0.013879	1.064949e+00
886		-28.243634	-28.243634	1.000000	1.094059e+00
887		-28.629281	-28.629281	0.680010	1.109608e+00
888		-28.528207	-28.528207	1.000000	1.057339e+00
889		-28.780173	-28.780173	0.777271	1.068211e+00
889		-28.780173	-30.038806	0.284042	1.092113e+00
890		-29.175984	-29.175984	0.673134	1.098415e+00
891		-29.144696	-29.144696	1.000000	1.272290e+00
891		-29.144696	-29.593694	0.638267	1.656809e+00
891		-29.144696	-30.393588	0.286822	1.139490e+00
891		-29.144696	-31.125151	0.138006	1.689612e+00
892		-30.054649	-30.054649	0.402543	1.067603e+00
893		-30.758745	-30.758745	0.494555	1.464984e+00
894		-30.512604	-30.512604	1.000000	1.088610e+00
895		-29.899832	-29.899832	1.000000	1.054869e+00
896		-29.422409	-29.422409	1.000000	1.093492e+00
897		-29.607802	-29.607802	0.830778	1.103453e+00
898		-29.016532	-29.016532	1.000000	1.366921e+00
899		-29.789815	-29.789815	0.461495	1.165680e+00
900		-29.480893	-29.480893	1.000000	1.089715e+00
901		-28.466665	-28.466665	1.000000	1.066817e+00
902		-27.730478	-27.730478	1.000000	1.198989e+00
902		-27.730478	-28.536586	0.446593	1.430784e+00
902		-27.730478	-29.223858	0.224612	1.063554e+00
903		-27.770484	-27.770484	0.960784	1.129699e+00
904		-28.354951	-28.354951	0.557403	1.567605e+00
905		-28.321766	-28.321766	1.000000	1.064045e+00
905		-28.321766	-29.152220	0.435851	1.061713e+00
905		-28.321766	-29.708472	0.249897	1.068303e+00
905		-28.321766	-29.572634	0.286256	1.067311e+00
906		-28.449812	-28.449812	0.879813	1.062768e+00
907		-29.116987	-29.116987	0.513156	1.134007e+00
907		-29.116987	-29.789789	0.510277	1.161320e+00
908		-28.652323	-28.652323	1.000000	1.136104e+00
909		-28.965193	-28.965193	0.731345	1.159985e+00
910		-28.353860	-28.353860	1.000000	1.236035e+00
911		-28.452261	-28.452261	0.906285	1.071499e+00
912		-29.422533	-29.422533	0.378980	1.224905e+00
912		-29.422533	-29.672575	0.778768	1.061781e+00
912		-29.422533	-29.939862	0.596110	1.067797e+00
912		-29.422533	-30.310786	0.411374	1.178444e+00
912		-29.422533	-32.310820	0.055671	1.087666e+00
913		-29.331386	-29.331386	1.000000	1.860553e+00
914		-29.084129	-29.084129	1.000000	1.067401e+00
915		-29.855930	-29.855930	0.462180	1.068429e+00
915		-29.855930	-31.438770	0.205391	1.068562e+00
916		-30.120326	-30.120326	0.767670	1.226874e+00
917		-31.362260	-31.362260	0.288825	1.070794e+00
917		-31.362260	-32.228555	0.420507	1.325022e+00
917		-31.362260	-32.388270	0.358434	1.230806e+00
917		-31.362260	-32.224121	0.422375	1.067966e+00
918		-31.102610	-31.102610	1.000000	1.061030e+00
919		-30.621245	-30.621245	1.000000	1.298962e+00
920		-31.310134	-31.310134	0.502134	1.265743e+00
920		-31.310134	-36.240326	0.007225	1.069991e+00
921		-30.476307	-30.476307	1.000000	1.060874e+00
922		-30.526389	-30.526389	0.951151	1.191015e+00
923		-30.475941	-30.475941	1.000000	1.065795e+00
924		-30.847605	-30.847605	0.689585	1.066594e+00
925		-29.990660	-29.990660	1.000000	1.671744e+00
926		-31.354820	-31.354820	0.255595	1.125003e+00
927		-30.153067	-30.153067	1.000000	1.059649e+00
927		-30.153067	-30.759137	0.545491	1.137998e+00
927		-30.153067	-30.806627	0.520191	1.062236e+00
928		-29.961494	-29.961494	1.000000	1.065307e+00
929		-31.167249	-31.167249	0.299466	1.467408e+00
930		-31.745434	-31.745434	0.560916	1.058304e+00
930		-31.745434	-32.284423	0.583338	1.136937e+00
931		-31.849442	-31.849442	0.901218	1.703114e+00
932		-30.116605	-30.116605	1.000000	1.065711e+00
932		-30.116605	-32.060127	0.143199	1.434094e+00
932		-30.116605	-32.526467	0.089828	1.087690e+00
932		-30.116605	-30.707699	0.553721	1.071750e+00
933		-29.284534	-29.284534	1.000000	1.058947e+00
934		-29.376244	-29.376244	0.912369	1.068410e+00
935		-27.872743	-27.872743	1.000000	1.227069e+00
935		-27.872743	-28.671387	0.449939	1.064674e+00
935		-27.872743	-29.921477	0.128898	1.059510e+00
935		-27.872743	-28.814455	0.389959	1.070621e+00
935		-27.872743	-28.616166	0.475483	1.065359e+00
935		-27.872743	-29.789911	0.147023	1.060394e+00
936		-27.767816	-27.767816	1.000000	1.069423e+00
937		-27.615104	-27.615104	1.000000	1.068246e+00
938		-26.836603	-26.836603	1.000000	1.159714e+00
938		-26.836603	-28.121803	0.276595	1.067803e+00
938		-26.836603	-28.290488	0.233661	1.129528e+00
939		-26.636798	-26.636798	1.000000	1.298042e+00
939		-26.636798	-27.431640	0.451652	1.079071e+00
940		-27.049281	-27.049281	0.662004	1.087201e+00
940		-27.049281	-27.980361	0.394128	1.366747e+00
940		-27.049281	-29.165583	0.120476	1.071249e+00
941		-27.245298	-27.245298	0.821999	1.628077e+00
942		-27.249878	-27.249878	0.995430	1.089976e+00
942		-27.249878	-30.037627	0.061560	1.341123e+00
943		-26.960751	-26.960751	1.000000	1.087190e+00
944		-27.173552	-27.173552	0.808317	1.967273e+00
945		-27.291896	-27.291896	0.888390	1.227571e+00
946		-27.010464	-27.010464	1.000000	1.130229e+00
947		-26.402048	-26.402048	1.000000	1.078557e+00
948		-27.064488	-27.064488	0.515592	1.081242e+00
949		-26.574236	-26.574236	1.000000	1.728078e+00
950		-27.006091	-27.006091	0.649304	1.070599e+00
951		-26.622951	-26.622951	1.000000	1.160796e+00
952		-26.054705	-26.054705	1.000000	1.053460e+00
953		-26.527473	-26.527473	0.623275	1.095212e+00
954		-26.985666	-26.985666	0.632426	1.068281e+00
954		-26.985666	-27.904787	0.398869	1.066324e+00
955		-27.718139	-27.718139	0.480719	1.061584e+00
955		-27.718139	-28.161014	0.642187	1.167447e+00
956		-27.581907	-27.581907	1.000000	1.230216e+00
956		-27.581907	-28.459590	0.415745	1.067096e+00
957		-27.625807	-27.625807	0.957050	1.968071e+00
957		-27.625807	-28.397435	0.462260	1.069439e+00
957		-27.625807	-31.326555	0.024705	1.059050e+00
957		-27.625807	-32.178014	0.010544	1.338724e+00
957		-27.625807	-31.974755	0.012920	1.726618e+00
957		-27.625807	-32.114635	0.011234	1.070488e+00
957		-27.625807	-33.120691	0.004108	1.100310e+00
957		-27.625807	-32.597133	0.006934	1.088708e+00
957		-27.625807	-32.451737	0.008019	1.068415e+00
957		-27.625807	-32.653517	0.006554	1.077230e+00
957		-27.625807	-33.035932	0.004471	1.090474e+00
957		-27.625807	-31.189668	0.028329	1.095833e+00
957		-27.625807	-33.156465	0.003963	1.073401e+00
957		-27.625807	-32.835376	0.005464	1.407752e+00
957		-27.625807	-32.565674	0.007156	1.079566e+00
957		-27.625807	-32.259355	0.009720	1.067827e+00
957		-27.625807	-32.771436	0.005825	1.129127e+00
957		-27.625807	-31.804432	0.015320	1.068382e+00
957		-27.625807	-32.482105	0.007779	1.069062e+00
957		-27.625807	-32.034792	0.012168	1.165464e+00
957		-27.625807	-32.881313	0.005219	1.062306e+00
957		-27.625807	-32.455483	0.007989	1.196375e+00
957		-27.625807	-31.966378	0.013029	1.077668e+00
957		-27.625807	-33.645091	0.002431	1.120263e+00
957		-27.625807	-31.216656	0.027575	1.067922e+00
957		-27.625807	-32.099927	0.011400	1.071147e+00
957		-27.625807	-33.186222	0.003847	1.298399e+00
957		-27.625807	-33.038929	0.004458	1.160793e+00
957		-27.625807	-32.306839	0.009269	1.128226e+00
957		-27.625807	-31.869638	0.014353	1.067004e+00
957		-27.625807	-33.965321	0.001765	1.067795e+00
957		-27.625807	-31.815253	0.015155	1.097988e+00
957		-27.625807	-32.717920	0.006145	1.200933e+00
957		-27.625807	-32.002278	0.012570	1.153452e+00
957		-27.625807	-32.310304	0.009237	1.069562e+00
957		-27.625807	-32.506090	0.007595	1.622306e+00
957		-27.625807	-31.930751	0.013502	1.067720e+00
957		-27.625807	-32.340876	0.008959	1.066734e+00
957		-27.625807	-31.901230	0.013906	1.300399e+00
957		-27.625807	-32.384290	0.008579	1.088216e+00
957		-27.625807	-32.574802	0.007091	1.435110e+00
957		-27.625807	-32.541800	0.007328	1.060671e+00
957		-27.625807	-33.087342	0.004247	1.097154e+00
957		-27.625807	-31.716671	0.016725	1.082316e+00
957		-27.625807	-33.174365	0.003893	1.060132e+00
957		-27.625807	-32.626954	0.006730	1.079552e+00
957		-27.625807	-33.198738	0.003799	1.066337e+00
957		-27.625807	-32.516345	0.007517	1.071634e+00
957		-27.625807	-33.877797	0.001927	1.069759e+00
957		-27.625807	-33.475548	0.002881	1.087955e+00
957		-27.625807	-34.032466	0.001651	1.166768e+00
957		-27.625807	-32.566582	0.007149	1.071718e+00
957		-27.625807	-32.601582	0.006903	1.068981e+00
957		-27.625807	-33.704073	0.002292	1.088222e+00
957		-27.625807	-32.694741	0.006289	1.098797e+00
957		-27.625807	-33.169266	0.003913	1.067378e+00
957		-27.625807	-33.851611	0.001978	1.069276e+00
957		-27.625807	-32.145618	0.010891	1.070107e+00
957		-27.625807	-33.191481	0.003827	1.081434e+00
957		-27.625807	-33.597166	0.002551	1.305148e+00
957		-27.625807	-32.507836	0.007582	1.067961e+00
957		-27.625807	-32.201014	0.010304	1.108102e+00
957		-27.625807	-32.111910	0.011264	1.088999e+00
957		-27.625807	-33.120506	0.004108	1.071388e+00
957		-27.625807	-32.777197	0.005791	1.097822e+00
957		-27.625807	-32.475138	0.007834	1.068446e+00
957		-27.625807	-33.595956	0.002554	1.089862e+00
957		-27.625807	-32.728290	0.006082	1.078560e+00
957		-27.625807	-32.267811	0.009638	1.130861e+00
957		-27.625807	-33.734894	0.002223	1.081341e+00
957		-27.625807	-32.797916	0.005673	1.076634e+00
957		-27.625807	-31.945438	0.013305	1.088783e+00
957		-27.625807	-32.975305	0.004751	1.130743e+00
957		-27.625807	-31.883362	0.014157	1.082667e+00
957		-27.625807	-32.984877	0.004705	1.079033e+00
957		-27.625807	-33.158412	0.003956	1.072576e+00
957		-27.625807	-32.549680	0.007271	1.068195e+00
957		-27.625807	-31.946513	0.013290	1.070393e+00
957		-27.625807	-33.136001	0.004045	1.078540e+00
957		-27.625807	-33.162836	0.003938	1.760415e+00
957		-27.625807	-32.461159	0.007944	1.170234e+00
957		-27.625807	-31.867240	0.014387	1.067277e+00
957		-27.625807	-33.447090	0.002964	1.089885e+00
957		-27.625807	-32.451198	0.008023	1.061006e+00
957		-27.625807	-33.838184	0.002004	1.071826e+00
957		-27.625807	-32.958462	0.004831	1.415459e+00
957		-27.625807	-31.860530	0.014484	1.070901e+00
957		-27.625807	-33.179736	0.003872	1.067196e+00
957		-27.625807	-32.225517	0.010055	1.160252e+00
957		-27.625807	-32.470933	0.007867	1.134712e+00
957		-27.625807	-32.383147	0.008588	1.061737e+00
957		-27.625807	-32.408415	0.008374	1.070294e+00
957		-27.625807	-33.307886	0.003406	1.065906e+00
957		-27.625807	-31.882419	0.014170	1.063742e+00
957		-27.625807	-32.040903	0.012093	1.066400e+00
957		-27.625807	-33.827741	0.002026	1.466751e+00
957		-27.625807	-32.721771	0.006121	1.062503e+00
957		-27.625807	-33.722805	0.002250	1.067921e+00
957		-27.625807	-32.452994	0.008009	1.067370e+00
957		-27.625807	-32.840574	0.005436	1.098373e+00
957		-27.625807	-32.912292	0.005060	1.076116e+00
957		-27.625807	-32.437047	0.008138	1.082186e+00
957		-27.625807	-32.363128	0.008762	1.069965e+00
957		-27.625807	-33.618244	0.002498	1.229585e+00
957		-27.625807	-32.818888	0.005555	1.069932e+00
957		-27.625807	-32.165909	0.010672	1.060265e+00
957		-27.625807	-34.338798	0.001215	1.060545e+00
957		-27.625807	-31.941335	0.013359	1.336277e+00
