accepted	Lprev	Lstar	alpha	time
28		-22.470703	-38.750214	0.000000	1.090908e+00
28		-22.470703	-42.854075	0.000000	1.229843e+00
28		-22.470703	-39.024263	0.000000	1.072608e+00
28		-22.470703	-45.478564	0.000000	1.152584e+00
28		-22.470703	-63.301219	0.000000	1.201175e+00
28		-22.470703	-38.445427	0.000000	1.071366e+00
28		-22.470703	-43.926591	0.000000	1.141007e+00
28		-22.470703	-35.184115	0.000003	1.240565e+00
28		-22.470703	-64.024342	0.000000	1.138763e+00
28		-22.470703	-38.753373	0.000000	1.192577e+00
28		-22.470703	-46.720838	0.000000	1.061311e+00
28		-22.470703	-46.978589	0.000000	1.072429e+00
28		-22.470703	-43.902960	0.000000	1.081929e+00
28		-22.470703	-49.431497	0.000000	1.161667e+00
28		-22.470703	-42.379975	0.000000	1.228661e+00
28		-22.470703	-49.989107	0.000000	1.063424e+00
28		-22.470703	-44.042869	0.000000	3.161707e+00
28		-22.470703	-48.524856	0.000000	2.024678e+00
28		-22.470703	-48.792998	0.000000	1.068862e+00
28		-22.470703	-49.607588	0.000000	1.089797e+00
28		-22.470703	-49.388909	0.000000	1.198554e+00
28		-22.470703	-42.363783	0.000000	1.072957e+00
28		-22.470703	-55.205634	0.000000	1.081051e+00
28		-22.470703	-57.647742	0.000000	1.074291e+00
28		-22.470703	-40.428681	0.000000	1.430513e+00
28		-22.470703	-36.709887	0.000001	1.088808e+00
28		-22.470703	-43.018265	0.000000	1.261670e+00
28		-22.470703	-37.865400	0.000000	1.099628e+00
28		-22.470703	-44.305627	0.000000	1.098114e+00
28		-22.470703	-45.948471	0.000000	1.069710e+00
28		-22.470703	-31.775300	0.000091	1.321329e+00
28		-22.470703	-55.318908	0.000000	1.067653e+00
28		-22.470703	-34.940938	0.000004	1.169305e+00
28		-22.470703	-50.853716	0.000000	1.088071e+00
28		-22.470703	-45.603325	0.000000	1.400062e+00
28		-22.470703	-34.649268	0.000005	1.071456e+00
28		-22.470703	-37.094982	0.000000	1.078150e+00
28		-22.470703	-37.430578	0.000000	1.267782e+00
28		-22.470703	-35.162834	0.000003	1.058013e+00
28		-22.470703	-43.572501	0.000000	1.086947e+00
28		-22.470703	-51.622916	0.000000	1.099600e+00
28		-22.470703	-40.565778	0.000000	1.161376e+00
28		-22.470703	-36.405576	0.000001	1.077984e+00
28		-22.470703	-81.957149	0.000000	1.357978e+00
28		-22.470703	-48.839906	0.000000	1.089027e+00
28		-22.470703	-41.004044	0.000000	1.161392e+00
28		-22.470703	-27.128451	0.009488	1.298352e+00
28		-22.470703	-43.786921	0.000000	1.098640e+00
28		-22.470703	-37.112638	0.000000	1.099376e+00
28		-22.470703	-60.071878	0.000000	1.200635e+00
28		-22.470703	-26.687730	0.014742	1.534547e+00
28		-22.470703	-47.421054	0.000000	1.074582e+00
28		-22.470703	-56.226695	0.000000	1.182485e+00
28		-22.470703	-49.063426	0.000000	1.219806e+00
28		-22.470703	-54.680055	0.000000	1.088604e+00
28		-22.470703	-58.292075	0.000000	1.429782e+00
28		-22.470703	-38.579366	0.000000	1.530719e+00
28		-22.470703	-50.940362	0.000000	1.167013e+00
28		-22.470703	-45.759536	0.000000	1.072741e+00
28		-22.470703	-60.049456	0.000000	1.082493e+00
28		-22.470703	-62.695532	0.000000	1.191381e+00
28		-22.470703	-31.012947	0.000195	1.092476e+00
28		-22.470703	-34.014733	0.000010	1.091110e+00
28		-22.470703	-58.028627	0.000000	1.063050e+00
28		-22.470703	-31.001056	0.000197	1.224252e+00
28		-22.470703	-35.922241	0.000001	1.061385e+00
28		-22.470703	-37.948930	0.000000	2.067965e+00
28		-22.470703	-55.102534	0.000000	1.498384e+00
28		-22.470703	-48.674308	0.000000	1.130704e+00
28		-22.470703	-48.943209	0.000000	1.067703e+00
28		-22.470703	-34.815055	0.000004	1.098398e+00
28		-22.470703	-48.660674	0.000000	1.199519e+00
28		-22.470703	-45.916646	0.000000	1.072376e+00
28		-22.470703	-53.207803	0.000000	1.481272e+00
28		-22.470703	-43.799133	0.000000	1.071253e+00
28		-22.470703	-48.696894	0.000000	1.131717e+00
28		-22.470703	-48.304902	0.000000	1.097921e+00
28		-22.470703	-47.647314	0.000000	1.159319e+00
28		-22.470703	-62.113477	0.000000	1.067246e+00
28		-22.470703	-68.977469	0.000000	1.063109e+00
28		-22.470703	-38.900614	0.000000	1.063263e+00
28		-22.470703	-41.508865	0.000000	1.092763e+00
28		-22.470703	-47.839057	0.000000	1.067136e+00
28		-22.470703	-63.422027	0.000000	1.502264e+00
28		-22.470703	-48.587003	0.000000	1.089703e+00
28		-22.470703	-34.023466	0.000010	1.070468e+00
28		-22.470703	-39.473148	0.000000	1.087342e+00
28		-22.470703	-51.983033	0.000000	1.280482e+00
28		-22.470703	-48.763832	0.000000	1.453362e+00
28		-22.470703	-63.754814	0.000000	1.089502e+00
28		-22.470703	-41.805552	0.000000	1.660724e+00
28		-22.470703	-33.468880	0.000017	1.061366e+00
28		-22.470703	-41.604138	0.000000	1.067502e+00
28		-22.470703	-39.463252	0.000000	1.098569e+00
28		-22.470703	-40.995489	0.000000	1.262184e+00
28		-22.470703	-34.305067	0.000007	1.429921e+00
28		-22.470703	-35.522829	0.000002	1.460403e+00
28		-22.470703	-60.206191	0.000000	1.070910e+00
28		-22.470703	-52.712485	0.000000	1.381829e+00
28		-22.470703	-52.295282	0.000000	2.100752e+00
28		-22.470703	-59.811980	0.000000	1.131907e+00
28		-22.470703	-35.629186	0.000002	1.088989e+00
28		-22.470703	-30.590075	0.000298	1.061919e+00
28		-22.470703	-41.563896	0.000000	1.067163e+00
28		-22.470703	-45.306288	0.000000	1.130844e+00
28		-22.470703	-32.958355	0.000028	1.071985e+00
28		-22.470703	-45.297097	0.000000	1.119757e+00
28		-22.470703	-42.573728	0.000000	1.320694e+00
28		-22.470703	-52.742238	0.000000	1.071762e+00
28		-22.470703	-34.319709	0.000007	1.238309e+00
28		-22.470703	-37.002789	0.000000	1.087377e+00
28		-22.470703	-42.930730	0.000000	1.970440e+00
28		-22.470703	-71.244408	0.000000	1.530693e+00
28		-22.470703	-42.933676	0.000000	1.091172e+00
28		-22.470703	-47.017176	0.000000	2.730287e+00
28		-22.470703	-29.459461	0.000922	1.759958e+00
28		-22.470703	-52.697181	0.000000	1.063500e+00
28		-22.470703	-40.141215	0.000000	1.532632e+00
28		-22.470703	-50.782697	0.000000	1.088940e+00
28		-22.470703	-58.643881	0.000000	2.091502e+00
28		-22.470703	-67.179115	0.000000	1.100402e+00
28		-22.470703	-60.443593	0.000000	1.088725e+00
28		-22.470703	-55.657761	0.000000	1.089709e+00
28		-22.470703	-47.152663	0.000000	1.100413e+00
28		-22.470703	-52.857049	0.000000	1.088696e+00
28		-22.470703	-35.804165	0.000002	1.070313e+00
28		-22.470703	-52.168349	0.000000	1.070276e+00
28		-22.470703	-54.477140	0.000000	1.322114e+00
28		-22.470703	-58.923247	0.000000	1.066728e+00
28		-22.470703	-32.801342	0.000033	1.098900e+00
28		-22.470703	-33.966054	0.000010	1.298945e+00
28		-22.470703	-44.552816	0.000000	1.070614e+00
28		-22.470703	-42.364983	0.000000	1.458878e+00
28		-22.470703	-40.236636	0.000000	1.299028e+00
28		-22.470703	-35.910032	0.000001	1.067619e+00
28		-22.470703	-56.725647	0.000000	1.072428e+00
28		-22.470703	-33.929596	0.000011	1.082464e+00
28		-22.470703	-41.288818	0.000000	1.329789e+00
28		-22.470703	-45.132194	0.000000	1.430811e+00
28		-22.470703	-52.367067	0.000000	1.399031e+00
28		-22.470703	-39.547950	0.000000	1.129198e+00
28		-22.470703	-54.842933	0.000000	1.129426e+00
28		-22.470703	-53.313725	0.000000	1.062206e+00
28		-22.470703	-41.862731	0.000000	1.069181e+00
28		-22.470703	-31.400789	0.000132	2.041163e+00
28		-22.470703	-56.840873	0.000000	2.233418e+00
28		-22.470703	-49.255651	0.000000	1.399310e+00
28		-22.470703	-61.657282	0.000000	1.098731e+00
28		-22.470703	-36.329747	0.000001	1.228637e+00
28		-22.470703	-41.706986	0.000000	1.391435e+00
28		-22.470703	-35.767271	0.000002	1.470043e+00
28		-22.470703	-40.622104	0.000000	1.090287e+00
28		-22.470703	-59.976948	0.000000	1.069250e+00
28		-22.470703	-44.136009	0.000000	1.089766e+00
28		-22.470703	-41.612383	0.000000	1.099419e+00
28		-22.470703	-34.638953	0.000005	1.630341e+00
28		-22.470703	-68.588595	0.000000	1.069541e+00
28		-22.470703	-42.657538	0.000000	1.389406e+00
28		-22.470703	-49.090782	0.000000	1.299404e+00
28		-22.470703	-29.422240	0.000957	1.068978e+00
28		-22.470703	-46.325756	0.000000	1.161166e+00
28		-22.470703	-39.211846	0.000000	1.092657e+00
28		-22.470703	-47.078470	0.000000	1.079150e+00
28		-22.470703	-28.327187	0.002861	1.188500e+00
28		-22.470703	-48.765036	0.000000	1.229628e+00
28		-22.470703	-42.837346	0.000000	1.267064e+00
28		-22.470703	-33.687100	0.000013	1.100045e+00
28		-22.470703	-31.717579	0.000096	1.171396e+00
28		-22.470703	-38.887404	0.000000	1.085361e+00
28		-22.470703	-44.057724	0.000000	1.127449e+00
28		-22.470703	-57.878776	0.000000	2.972071e+00
28		-22.470703	-44.561056	0.000000	1.752427e+00
28		-22.470703	-39.222193	0.000000	1.071135e+00
28		-22.470703	-31.351325	0.000139	1.089394e+00
28		-22.470703	-30.894695	0.000220	1.199522e+00
28		-22.470703	-34.417586	0.000006	1.130021e+00
28		-22.470703	-29.469126	0.000913	1.070460e+00
28		-22.470703	-43.290046	0.000000	1.090305e+00
28		-22.470703	-40.731990	0.000000	1.108768e+00
28		-22.470703	-43.868049	0.000000	1.087266e+00
28		-22.470703	-33.890903	0.000011	1.100276e+00
28		-22.470703	-45.370539	0.000000	1.068520e+00
28		-22.470703	-40.484856	0.000000	1.127142e+00
28		-22.470703	-42.175715	0.000000	1.299344e+00
28		-22.470703	-49.573648	0.000000	1.698813e+00
28		-22.470703	-53.230464	0.000000	1.399438e+00
28		-22.470703	-44.472010	0.000000	1.170053e+00
28		-22.470703	-48.884162	0.000000	1.392662e+00
28		-22.470703	-46.301806	0.000000	1.090204e+00
28		-22.470703	-42.002804	0.000000	1.091064e+00
28		-22.470703	-44.885410	0.000000	1.091043e+00
28		-22.470703	-44.602185	0.000000	1.089515e+00
28		-22.470703	-30.430420	0.000349	1.301426e+00
28		-22.470703	-55.912558	0.000000	1.500081e+00
28		-22.470703	-45.358906	0.000000	1.088896e+00
28		-22.470703	-32.344426	0.000052	1.069783e+00
28		-22.470703	-47.776033	0.000000	1.130114e+00
28		-22.470703	-34.720969	0.000005	1.227785e+00
28		-22.470703	-74.920663	0.000000	1.198992e+00
28		-22.470703	-46.619852	0.000000	1.060108e+00
28		-22.470703	-46.084084	0.000000	1.071198e+00
28		-22.470703	-42.097181	0.000000	1.110976e+00
28		-22.470703	-41.775220	0.000000	1.091277e+00
28		-22.470703	-63.093402	0.000000	1.066476e+00
28		-22.470703	-36.159217	0.000001	1.060703e+00
28		-22.470703	-38.609937	0.000000	1.089819e+00
28		-22.470703	-39.071124	0.000000	1.130492e+00
28		-22.470703	-43.512275	0.000000	1.128082e+00
28		-22.470703	-33.029533	0.000026	1.070018e+00
28		-22.470703	-45.767146	0.000000	1.070028e+00
28		-22.470703	-37.433154	0.000000	1.089758e+00
28		-22.470703	-37.448442	0.000000	1.061630e+00
28		-22.470703	-44.011957	0.000000	1.111347e+00
28		-22.470703	-39.021064	0.000000	1.102331e+00
28		-22.470703	-40.205719	0.000000	1.459783e+00
28		-22.470703	-51.696309	0.000000	1.133066e+00
28		-22.470703	-34.578241	0.000006	1.121092e+00
28		-22.470703	-40.193049	0.000000	1.138512e+00
28		-22.470703	-51.472723	0.000000	1.088801e+00
28		-22.470703	-49.094346	0.000000	1.191481e+00
28		-22.470703	-38.610480	0.000000	1.091059e+00
28		-22.470703	-44.589426	0.000000	1.129907e+00
28		-22.470703	-56.254211	0.000000	1.070454e+00
28		-22.470703	-49.285956	0.000000	1.088697e+00
28		-22.470703	-49.167821	0.000000	1.530158e+00
28		-22.470703	-34.175519	0.000008	1.071902e+00
28		-22.470703	-50.448738	0.000000	1.252696e+00
28		-22.470703	-46.421260	0.000000	1.067897e+00
28		-22.470703	-49.395302	0.000000	1.130108e+00
28		-22.470703	-44.619457	0.000000	1.101177e+00
28		-22.470703	-52.059200	0.000000	1.062826e+00
28		-22.470703	-47.777686	0.000000	1.090089e+00
28		-22.470703	-48.836316	0.000000	1.060036e+00
28		-22.470703	-52.584821	0.000000	1.063397e+00
28		-22.470703	-44.904074	0.000000	1.660255e+00
28		-22.470703	-52.510480	0.000000	1.130806e+00
28		-22.470703	-42.958543	0.000000	1.167495e+00
28		-22.470703	-35.722531	0.000002	1.069264e+00
28		-22.470703	-59.208924	0.000000	1.100990e+00
28		-22.470703	-45.178441	0.000000	1.321939e+00
28		-22.470703	-47.922394	0.000000	1.151167e+00
28		-22.470703	-51.356518	0.000000	1.101667e+00
28		-22.470703	-44.907639	0.000000	1.088697e+00
28		-22.470703	-60.893128	0.000000	1.330109e+00
28		-22.470703	-51.900672	0.000000	1.561401e+00
28		-22.470703	-50.571404	0.000000	1.163262e+00
28		-22.470703	-54.186397	0.000000	1.192196e+00
28		-22.470703	-56.492935	0.000000	1.299046e+00
28		-22.470703	-37.337208	0.000000	1.172520e+00
28		-22.470703	-42.233262	0.000000	1.219399e+00
28		-22.470703	-40.043718	0.000000	1.369562e+00
28		-22.470703	-46.121346	0.000000	1.252383e+00
28		-22.470703	-41.200076	0.000000	1.093061e+00
28		-22.470703	-56.488833	0.000000	1.089400e+00
28		-22.470703	-28.237849	0.003129	1.061306e+00
28		-22.470703	-41.233219	0.000000	1.071851e+00
28		-22.470703	-60.586195	0.000000	1.088230e+00
28		-22.470703	-45.494357	0.000000	1.070085e+00
28		-22.470703	-42.526145	0.000000	1.089180e+00
28		-22.470703	-38.881136	0.000000	1.263067e+00
28		-22.470703	-47.795535	0.000000	1.662397e+00
28		-22.470703	-39.597373	0.000000	1.159373e+00
28		-22.470703	-48.222058	0.000000	1.726596e+00
28		-22.470703	-35.682248	0.000002	1.072708e+00
28		-22.470703	-44.460079	0.000000	1.340762e+00
28		-22.470703	-45.997396	0.000000	1.359340e+00
28		-22.470703	-27.947384	0.004183	1.059749e+00
28		-22.470703	-27.910499	0.004340	1.091183e+00
28		-22.470703	-40.258910	0.000000	1.061561e+00
28		-22.470703	-47.498198	0.000000	1.401054e+00
28		-22.470703	-51.140896	0.000000	1.194299e+00
28		-22.470703	-38.523432	0.000000	1.061052e+00
28		-22.470703	-67.628739	0.000000	1.061383e+00
28		-22.470703	-54.412745	0.000000	1.063396e+00
28		-22.470703	-55.487811	0.000000	1.592756e+00
28		-22.470703	-38.030301	0.000000	1.067931e+00
28		-22.470703	-48.847006	0.000000	1.129847e+00
28		-22.470703	-32.894810	0.000030	1.529114e+00
28		-22.470703	-42.360469	0.000000	1.091105e+00
28		-22.470703	-42.933712	0.000000	1.071586e+00
28		-22.470703	-59.030875	0.000000	1.065321e+00
28		-22.470703	-55.550207	0.000000	1.072041e+00
28		-22.470703	-22.646083	0.839138	1.082927e+00
28		-22.470703	-55.663306	0.000000	1.091365e+00
28		-22.470703	-56.496360	0.000000	1.130528e+00
28		-22.470703	-32.695132	0.000036	1.159760e+00
28		-22.470703	-69.791141	0.000000	1.160608e+00
28		-22.470703	-46.094120	0.000000	1.226911e+00
28		-22.470703	-54.962801	0.000000	1.069572e+00
28		-22.470703	-73.009364	0.000000	1.229481e+00
28		-22.470703	-39.617180	0.000000	1.091677e+00
28		-22.470703	-43.005787	0.000000	1.091229e+00
28		-22.470703	-49.248920	0.000000	1.090386e+00
28		-22.470703	-32.923719	0.000029	1.071738e+00
28		-22.470703	-64.076360	0.000000	1.071943e+00
28		-22.470703	-52.739123	0.000000	1.087205e+00
28		-22.470703	-34.603276	0.000005	1.358308e+00
28		-22.470703	-38.470948	0.000000	1.080660e+00
28		-22.470703	-39.903059	0.000000	1.080599e+00
28		-22.470703	-42.915976	0.000000	1.327794e+00
28		-22.470703	-45.176982	0.000000	1.672398e+00
28		-22.470703	-75.130647	0.000000	1.222543e+00
28		-22.470703	-60.025730	0.000000	1.071168e+00
28		-22.470703	-55.028930	0.000000	1.081961e+00
28		-22.470703	-38.989101	0.000000	1.298534e+00
28		-22.470703	-52.552931	0.000000	1.269391e+00
28		-22.470703	-56.757557	0.000000	1.090096e+00
28		-22.470703	-44.730384	0.000000	1.060189e+00
28		-22.470703	-49.435728	0.000000	1.130158e+00
28		-22.470703	-55.975132	0.000000	1.069396e+00
28		-22.470703	-32.810039	0.000032	1.098723e+00
28		-22.470703	-49.296698	0.000000	1.658362e+00
28		-22.470703	-52.114703	0.000000	1.132696e+00
28		-22.470703	-43.116617	0.000000	1.161073e+00
28		-22.470703	-29.769522	0.000676	1.092580e+00
28		-22.470703	-45.218798	0.000000	1.069002e+00
28		-22.470703	-51.465868	0.000000	1.187711e+00
28		-22.470703	-69.479650	0.000000	1.260738e+00
28		-22.470703	-40.958629	0.000000	1.091397e+00
28		-22.470703	-46.783501	0.000000	1.094410e+00
28		-22.470703	-49.171145	0.000000	1.662248e+00
28		-22.470703	-44.696583	0.000000	1.099185e+00
28		-22.470703	-32.380165	0.000050	1.423352e+00
28		-22.470703	-51.303104	0.000000	1.090692e+00
28		-22.470703	-39.384709	0.000000	1.094763e+00
28		-22.470703	-52.253968	0.000000	1.059705e+00
28		-22.470703	-53.295550	0.000000	1.098704e+00
28		-22.470703	-50.659172	0.000000	1.167264e+00
28		-22.470703	-39.642052	0.000000	1.069714e+00
28		-22.470703	-39.967466	0.000000	1.088732e+00
28		-22.470703	-39.084607	0.000000	1.090779e+00
28		-22.470703	-55.401004	0.000000	1.071276e+00
28		-22.470703	-41.748338	0.000000	1.111365e+00
28		-22.470703	-43.464111	0.000000	1.061491e+00
28		-22.470703	-38.719513	0.000000	1.067492e+00
28		-22.470703	-55.952707	0.000000	1.069538e+00
28		-22.470703	-47.175490	0.000000	1.327714e+00
28		-22.470703	-34.497017	0.000006	1.060141e+00
28		-22.470703	-85.348034	0.000000	1.091288e+00
28		-22.470703	-81.256463	0.000000	1.520913e+00
28		-22.470703	-40.410733	0.000000	1.372464e+00
28		-22.470703	-47.801654	0.000000	1.092053e+00
28		-22.470703	-45.065706	0.000000	1.329823e+00
28		-22.470703	-71.319154	0.000000	1.098789e+00
28		-22.470703	-62.032726	0.000000	1.069569e+00
28		-22.470703	-38.649572	0.000000	1.088933e+00
28		-22.470703	-42.976781	0.000000	1.130612e+00
28		-22.470703	-32.039405	0.000070	1.959679e+00
28		-22.470703	-42.584347	0.000000	1.230169e+00
28		-22.470703	-37.741932	0.000000	1.131896e+00
28		-22.470703	-34.657351	0.000005	1.066533e+00
28		-22.470703	-40.039460	0.000000	1.088395e+00
28		-22.470703	-47.360033	0.000000	1.698827e+00
28		-22.470703	-42.477165	0.000000	1.059968e+00
28		-22.470703	-70.442762	0.000000	1.191106e+00
28		-22.470703	-54.193930	0.000000	1.089204e+00
28		-22.470703	-42.732168	0.000000	1.072370e+00
28		-22.470703	-48.658744	0.000000	1.083178e+00
28		-22.470703	-46.251207	0.000000	1.103381e+00
28		-22.470703	-37.039282	0.000000	1.498428e+00
28		-22.470703	-41.658052	0.000000	1.159198e+00
28		-22.470703	-51.494460	0.000000	1.627606e+00
28		-22.470703	-42.872758	0.000000	1.077659e+00
28		-22.470703	-52.772814	0.000000	1.088461e+00
28		-22.470703	-43.268019	0.000000	1.080906e+00
28		-22.470703	-36.888132	0.000001	1.062486e+00
28		-22.470703	-39.541653	0.000000	1.262196e+00
28		-22.470703	-37.763290	0.000000	1.067029e+00
28		-22.470703	-62.699366	0.000000	1.159340e+00
28		-22.470703	-59.897469	0.000000	1.100085e+00
28		-22.470703	-31.096585	0.000179	1.163360e+00
28		-22.470703	-33.097174	0.000024	1.060876e+00
28		-22.470703	-48.125441	0.000000	1.461292e+00
28		-22.470703	-53.499577	0.000000	1.083238e+00
28		-22.470703	-33.764021	0.000012	1.100433e+00
28		-22.470703	-59.449288	0.000000	1.067367e+00
28		-22.470703	-33.642339	0.000014	1.527972e+00
28		-22.470703	-46.783747	0.000000	1.070429e+00
28		-22.470703	-52.292426	0.000000	1.070126e+00
28		-22.470703	-48.106936	0.000000	1.089436e+00
28		-22.470703	-42.784699	0.000000	1.070154e+00
28		-22.470703	-47.578143	0.000000	1.093133e+00
28		-22.470703	-39.873318	0.000000	1.158942e+00
28		-22.470703	-42.853656	0.000000	1.062493e+00
28		-22.470703	-53.529797	0.000000	1.189926e+00
28		-22.470703	-50.795080	0.000000	1.131937e+00
28		-22.470703	-37.762014	0.000000	1.093419e+00
28		-22.470703	-51.575451	0.000000	1.067667e+00
28		-22.470703	-79.098673	0.000000	1.059755e+00
28		-22.470703	-51.342667	0.000000	1.261698e+00
28		-22.470703	-42.610918	0.000000	1.198604e+00
28		-22.470703	-40.812211	0.000000	1.099297e+00
28		-22.470703	-53.709737	0.000000	1.067053e+00
28		-22.470703	-30.142961	0.000466	1.060261e+00
28		-22.470703	-36.776253	0.000001	1.090753e+00
28		-22.470703	-37.826285	0.000000	1.191277e+00
28		-22.470703	-37.277439	0.000000	1.163032e+00
28		-22.470703	-39.297217	0.000000	1.065735e+00
28		-22.470703	-48.197714	0.000000	1.609711e+00
28		-22.470703	-53.391452	0.000000	1.069810e+00
28		-22.470703	-40.448761	0.000000	1.070308e+00
28		-22.470703	-36.943403	0.000001	1.289087e+00
28		-22.470703	-54.853285	0.000000	1.071290e+00
28		-22.470703	-55.558563	0.000000	1.450112e+00
28		-22.470703	-44.986083	0.000000	1.070468e+00
28		-22.470703	-51.881178	0.000000	1.097743e+00
28		-22.470703	-47.871332	0.000000	1.087643e+00
28		-22.470703	-32.650446	0.000038	1.065329e+00
28		-22.470703	-44.072421	0.000000	1.073036e+00
28		-22.470703	-38.575290	0.000000	1.071490e+00
28		-22.470703	-43.910060	0.000000	1.082617e+00
28		-22.470703	-34.930452	0.000004	1.063727e+00
28		-22.470703	-46.614456	0.000000	1.062737e+00
28		-22.470703	-29.017765	0.001434	1.151349e+00
28		-22.470703	-57.023329	0.000000	1.091329e+00
28		-22.470703	-36.296695	0.000001	1.063596e+00
28		-22.470703	-34.537930	0.000006	1.061116e+00
28		-22.470703	-37.187321	0.000000	1.069838e+00
28		-22.470703	-42.007242	0.000000	1.088566e+00
28		-22.470703	-50.062983	0.000000	1.061317e+00
28		-22.470703	-43.185444	0.000000	1.067391e+00
28		-22.470703	-45.599327	0.000000	1.060230e+00
28		-22.470703	-37.984144	0.000000	1.269118e+00
28		-22.470703	-38.051394	0.000000	1.078447e+00
28		-22.470703	-39.240130	0.000000	1.086746e+00
28		-22.470703	-39.055715	0.000000	1.060651e+00
28		-22.470703	-47.997441	0.000000	1.061755e+00
28		-22.470703	-40.176583	0.000000	1.068880e+00
28		-22.470703	-45.892209	0.000000	1.089708e+00
28		-22.470703	-43.560907	0.000000	1.060539e+00
28		-22.470703	-39.640736	0.000000	1.061411e+00
28		-22.470703	-53.144599	0.000000	1.070282e+00
28		-22.470703	-48.582196	0.000000	1.121314e+00
28		-22.470703	-53.476226	0.000000	1.067295e+00
28		-22.470703	-26.724968	0.014204	1.099271e+00
28		-22.470703	-49.530234	0.000000	1.060566e+00
28		-22.470703	-37.657744	0.000000	1.200346e+00
28		-22.470703	-64.592944	0.000000	1.089365e+00
28		-22.470703	-36.167698	0.000001	1.091662e+00
28		-22.470703	-56.810350	0.000000	1.100484e+00
28		-22.470703	-41.419352	0.000000	1.088744e+00
28		-22.470703	-40.279211	0.000000	1.091286e+00
28		-22.470703	-38.393331	0.000000	1.761220e+00
28		-22.470703	-39.461881	0.000000	1.168984e+00
28		-22.470703	-50.306959	0.000000	1.089681e+00
28		-22.470703	-43.676212	0.000000	1.070226e+00
28		-22.470703	-37.785726	0.000000	1.088774e+00
28		-22.470703	-33.844191	0.000011	1.071223e+00
28		-22.470703	-43.226963	0.000000	1.381007e+00
28		-22.470703	-29.065449	0.001368	1.072050e+00
28		-22.470703	-26.886333	0.012087	1.087579e+00
28		-22.470703	-45.303951	0.000000	1.131098e+00
28		-22.470703	-47.544217	0.000000	1.098619e+00
28		-22.470703	-55.419153	0.000000	1.070153e+00
28		-22.470703	-32.476659	0.000045	1.089727e+00
28		-22.470703	-40.497409	0.000000	1.060669e+00
28		-22.470703	-40.131469	0.000000	1.071618e+00
28		-22.470703	-60.360328	0.000000	1.081406e+00
28		-22.470703	-53.672073	0.000000	1.438054e+00
28		-22.470703	-58.441064	0.000000	1.089069e+00
28		-22.470703	-30.399839	0.000360	1.091952e+00
28		-22.470703	-39.797747	0.000000	1.085904e+00
28		-22.470703	-50.270430	0.000000	1.063261e+00
28		-22.470703	-38.911395	0.000000	1.071651e+00
28		-22.470703	-56.933576	0.000000	1.087492e+00
28		-22.470703	-63.089359	0.000000	1.069844e+00
28		-22.470703	-46.549914	0.000000	1.158534e+00
28		-22.470703	-40.763346	0.000000	1.067036e+00
28		-22.470703	-40.495393	0.000000	1.072511e+00
28		-22.470703	-42.896448	0.000000	1.082362e+00
28		-22.470703	-49.675131	0.000000	1.294560e+00
28		-22.470703	-34.714765	0.000005	1.127574e+00
28		-22.470703	-39.043051	0.000000	1.059751e+00
28		-22.470703	-50.315207	0.000000	1.069943e+00
28		-22.470703	-42.946240	0.000000	1.070547e+00
28		-22.470703	-37.429819	0.000000	1.351326e+00
28		-22.470703	-35.115004	0.000003	1.070805e+00
28		-22.470703	-60.303932	0.000000	1.089453e+00
28		-22.470703	-52.252619	0.000000	1.092572e+00
28		-22.470703	-53.260807	0.000000	2.401249e+00
28		-22.470703	-50.056612	0.000000	1.067129e+00
28		-22.470703	-44.200255	0.000000	1.060339e+00
28		-22.470703	-48.176792	0.000000	1.091257e+00
28		-22.470703	-40.190647	0.000000	1.070698e+00
28		-22.470703	-49.621612	0.000000	1.081385e+00
28		-22.470703	-45.774434	0.000000	1.067369e+00
28		-22.470703	-49.991309	0.000000	1.099089e+00
28		-22.470703	-60.190885	0.000000	1.061889e+00
28		-22.470703	-52.117607	0.000000	1.091323e+00
28		-22.470703	-39.802291	0.000000	1.130963e+00
28		-22.470703	-32.429082	0.000047	1.059238e+00
28		-22.470703	-49.434072	0.000000	1.092018e+00
28		-22.470703	-46.360483	0.000000	1.063342e+00
28		-22.470703	-56.218986	0.000000	1.292856e+00
28		-22.470703	-40.765334	0.000000	1.292794e+00
28		-22.470703	-42.441119	0.000000	1.100915e+00
28		-22.470703	-51.212557	0.000000	1.063772e+00
28		-22.470703	-38.194212	0.000000	1.061302e+00
28		-22.470703	-38.007817	0.000000	1.088698e+00
28		-22.470703	-44.410508	0.000000	1.071561e+00
28		-22.470703	-35.763516	0.000002	1.081611e+00
28		-22.470703	-38.999988	0.000000	1.071882e+00
28		-22.470703	-43.707302	0.000000	1.087802e+00
28		-22.470703	-40.100866	0.000000	1.069831e+00
28		-22.470703	-60.938527	0.000000	1.288846e+00
28		-22.470703	-43.887028	0.000000	1.063386e+00
28		-22.470703	-42.158237	0.000000	1.361570e+00
28		-22.470703	-35.199603	0.000003	1.068673e+00
28		-22.470703	-47.288058	0.000000	1.058795e+00
28		-22.470703	-36.979365	0.000000	1.067614e+00
28		-22.470703	-60.122200	0.000000	1.069744e+00
28		-22.470703	-43.880019	0.000000	1.088784e+00
28		-22.470703	-56.275991	0.000000	1.062934e+00
28		-22.470703	-45.963227	0.000000	1.092839e+00
28		-22.470703	-51.469945	0.000000	1.072918e+00
28		-22.470703	-58.543171	0.000000	1.088843e+00
28		-22.470703	-29.268750	0.001116	1.090803e+00
